"transcript.id"	"transcript.type"	"total.reads"	"aligned.max"	"alignment.mid"	"alignment.min"	"alignment.score"	"adjusted.score"
ENST00000360131.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000349213.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000313367.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000317168.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000369301.3	protein_coding	12	11	1	0	1.4112573173691905E-4	1.180234494515854
ENST00000362698.1	snRNA	1	1	0	0	1.0	8363.0
ENST00000373635.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000360264.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000271373.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000354312.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000369064.5	protein_coding	11	10	1	0	3.895070195938966E-4	3.257447204863757
ENST00000330029.6	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000314888.9	protein_coding	21	18	3	0	3.3047641249901303E-6	0.02763774237729246
ENST00000373768.3	protein_coding	4	2	2	0	1.0	8363.0
ENST00000318950.8	protein_coding	6	4	2	0	0.3004115226337449	2512.3415637860085
ENST00000375255.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000306385.7	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000373873.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000262891.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000345005.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000324052.8	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000610919.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000443824.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000566897.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000517566.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000290349.8	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000356448.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000577571.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000422453.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000221930.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000405204.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000352645.4	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000221418.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000624675.1	pseudogene	1	1	0	0	1.0	8363.0
ENST00000450053.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000066544.5	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000296582.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000376451.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000438773.2	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000356435.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000253693.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000392455.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000369541.3	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000262318.10	protein_coding	1	1	0	0	1.0	8363.0
ENST00000261192.9	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000526991.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000264151.7	protein_coding	2	1	1	0	1.0	8363.0
ENST00000392588.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000446597.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000354698.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000395606.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000369077.3	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000561277.3	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000397394.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000235150.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000547203.1	processed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000357849.6	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000378454.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000619706.2	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000465271.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000430633.3	antisense	1	1	0	0	1.0	8363.0
ENST00000403681.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000316448.7	protein_coding	74	62	9	3	1.4683616395098457E-18	1.227990839122084E-14
ENST00000409785.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000393629.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000588234.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000452319.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000335255.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000256031.6	protein_coding	13	13	0	0	1.8816764231589208E-6	0.015736459926878055
ENST00000355356.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000377663.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000622134.2	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000318282.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000251775.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000355619.7	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000263791.7	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000329421.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000294304.9	protein_coding	1	1	0	0	1.0	8363.0
ENST00000295588.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000344930.5	protein_coding	2	1	1	0	1.0	8363.0
ENST00000373980.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000245046.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000457928.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000616662.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000331968.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000397511.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000546530.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000447998.4	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000308769.10	protein_coding	1	1	0	0	1.0	8363.0
ENST00000314622.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000260818.8	protein_coding	10	9	1	0	0.001066910531931108	8.922572778539855
ENST00000243189.9	protein_coding	1	1	0	0	1.0	8363.0
ENST00000536551.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000307102.7	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000284971.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000399061.3	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000278612.8	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000368954.7	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000347343.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000619920.2	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000355739.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000357586.4	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000346528.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000378694.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000301204.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000359634.7	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000216129.6	protein_coding	10	10	0	0	5.080526342529086E-5	0.4248844180257074
ENST00000286614.8	protein_coding	2	1	1	0	1.0	8363.0
ENST00000415912.4	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000539276.4	protein_coding	56	53	3	0	1.307159824231469E-21	1.0931777610047776E-17
ENST00000263409.6	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000331835.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000336273.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000306862.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000229595.5	protein_coding	2	1	1	0	1.0	8363.0
ENST00000373132.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000252936.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000260363.6	protein_coding	9	8	1	0	0.002895900015241579	24.218411827465328
ENST00000440863.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000304992.8	protein_coding	173	157	10	6	8.944522693042017E-56	7.48030432819104E-52
ENST00000370794.5	protein_coding	7	6	1	0	0.0205761316872428	172.0781893004115
ENST00000233078.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000348624.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000599748.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000260662.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000405266.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000373790.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000299138.9	protein_coding	8	8	0	0	4.572473708276177E-4	3.8239597622313672
ENST00000374270.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000378156.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000367577.6	protein_coding	13	10	2	1	0.0049431639636384845	41.339680227908644
ENST00000377819.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000242576.4	protein_coding	12	9	2	1	0.011566664973157887	96.73201917051941
ENST00000402676.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000431473.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000370554.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000343255.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000374831.6	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000610523.2	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000376834.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000388948.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000216774.8	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000361582.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000262259.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000241436.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000380665.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000373670.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000290158.6	protein_coding	65	59	5	1	1.6197866658923163E-21	1.3546275886857441E-17
ENST00000311601.5	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000261250.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000321844.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000391627.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000278505.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000507633.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000263360.8	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000407004.5	protein_coding	8	8	0	0	4.572473708276177E-4	3.8239597622313672
ENST00000613533.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000280333.7	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000618772.2	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000302904.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000359741.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000376954.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000451813.4	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000397239.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000357479.7	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000353617.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000335793.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000424086.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000612396.2	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000264249.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000287322.4	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000263921.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000328273.9	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000427358.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000379951.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000355476.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000242839.6	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000309190.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000284984.5	protein_coding	24	21	2	1	1.842406451122033E-7	0.0015408045150733561
ENST00000432996.2	unprocessed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000359193.3	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000397764.5	lincRNA	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000612130.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000306875.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000382788.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000368847.4	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000252015.2	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000559471.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000574980.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000225171.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000621654.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000342415.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000282251.7	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000328046.8	protein_coding	7	6	1	0	0.0205761316872428	172.0781893004115
ENST00000263697.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000263181.6	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000353341.6	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000280346.8	protein_coding	14	13	1	0	1.81895387572029E-5	0.15211911262648786
ENST00000230640.7	protein_coding	26	25	1	0	6.255247551934131E-11	5.231263527682514E-7
ENST00000261396.5	protein_coding	60	55	5	0	1.2940304943748373E-20	1.0821977024456764E-16
ENST00000304658.7	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000319933.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000406775.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000227868.6	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000310118.6	protein_coding	9	9	0	0	1.5241579027587258E-4	1.2746532540771225
ENST00000369626.5	protein_coding	43	38	3	2	3.004974114728923E-13	2.5130598521477984E-9
ENST00000270176.7	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000555265.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000261023.5	protein_coding	19	18	1	0	1.006658168768147E-7	8.418682265408013E-4
ENST00000438427.1	processed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000616172.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000344836.6	protein_coding	16	15	1	0	2.2998267394164587E-6	0.019233451021739845
ENST00000373825.4	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000514975.1	processed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000457354.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000264596.3	protein_coding	7	6	1	0	0.0205761316872428	172.0781893004115
ENST00000452400.4	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000379412.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000405636.4	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000234454.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000342788.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000325971.10	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000612753.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000261263.4	protein_coding	5	3	1	1	0.6296296296296297	5265.592592592593
ENST00000219066.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000621271.2	protein_coding	2	1	1	0	1.0	8363.0
ENST00000309083.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000350669.3	protein_coding	149	137	7	5	1.6520248181485128E-50	1.3815883554176013E-46
ENST00000546378.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000360060.5	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000409558.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000277165.8	protein_coding	7	7	0	0	0.0013717421124828531	11.4718792866941
ENST00000256858.8	protein_coding	2	1	1	0	1.0	8363.0
ENST00000361605.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000292314.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000329198.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000372410.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000550697.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000373563.6	protein_coding	10	8	2	0	0.010211857948483463	85.40176802316721
ENST00000380412.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000265732.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000323345.8	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000280871.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000267890.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000322313.6	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000318006.7	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000424576.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000355237.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000242323.8	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000357560.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000394947.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000204566.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000361462.4	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000373812.5	protein_coding	21	19	2	0	2.5324192678697255E-7	0.002117862233719451
ENST00000310343.11	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000339772.9	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000392872.5	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000376510.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000372530.6	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000265077.5	protein_coding	14	13	1	0	1.81895387572029E-5	0.15211911262648786
ENST00000194118.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000468410.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000393928.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000574993.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000397871.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000358161.7	protein_coding	4	2	2	0	1.0	8363.0
ENST00000399132.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000380950.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000373719.5	protein_coding	27	26	1	0	2.1637648764552027E-11	1.809556566179486E-7
ENST00000261681.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000333371.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000265758.4	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000307712.8	protein_coding	16	12	2	2	0.002377393623082232	19.882142869836706
ENST00000361488.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000289013.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000576409.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000337351.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000351328.5	protein_coding	11	11	0	0	1.6935087808430286E-5	0.1416281393419025
ENST00000526049.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000398988.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000305784.4	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000373932.3	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000367075.3	protein_coding	15	13	1	1	9.429289631607481E-5	0.7885714918913337
ENST00000359576.7	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000395788.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000606933.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000496811.3	protein_coding	32	27	5	0	1.143180367242816E-8	9.560417411251671E-5
ENST00000398868.5	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000312561.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000471856.1	processed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000535296.3	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000372806.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000334307.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000304778.9	protein_coding	1	1	0	0	1.0	8363.0
ENST00000248594.8	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000578804.3	protein_coding	7	7	0	0	0.0013717421124828531	11.4718792866941
ENST00000273853.8	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000452248.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000367876.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000337231.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000336702.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000397333.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000397609.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000215754.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000542398.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000319550.6	protein_coding	11	10	1	0	3.895070195938966E-4	3.257447204863757
ENST00000378526.6	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000368211.6	protein_coding	9	8	1	0	0.002895900015241579	24.218411827465328
ENST00000587024.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000530640.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000574322.3	protein_coding	1	1	0	0	1.0	8363.0
